canonical_id,review_mode,pair_role,old_reference_series,new_reference_series,canonical_tcode,window_months,window_start_date,window_end_date,n_common_valid,pearson_corr,std_ratio_new_old,nrmse_old_std,diagnostic_status
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1930-04-01,1935-03-01,60,0.880183472327357,0.995276750498809,0.488389087306178,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1930-05-01,1935-04-01,60,0.880495160529049,0.995288777960148,0.487756006241021,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1930-06-01,1935-05-01,60,0.882628711379866,0.99540986550481,0.483411219528948,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1930-07-01,1935-06-01,60,0.882956504834626,0.995327893715297,0.48271743858086,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1930-08-01,1935-07-01,60,0.883762528363149,0.995683815575188,0.481148437827265,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1930-09-01,1935-08-01,60,0.885663357083523,0.995253286597483,0.477086470260207,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1930-10-01,1935-09-01,60,0.887599270934362,0.994942084399273,0.472986106491433,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1930-11-01,1935-10-01,60,0.888173786627058,0.995034867454267,0.471782688250676,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1930-12-01,1935-11-01,60,0.888187626512236,0.995017573192267,0.471750591076048,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1931-01-01,1935-12-01,60,0.890049107720749,0.988732440555554,0.466569225148919,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1931-02-01,1936-01-01,60,0.91399036187656,0.963543992272387,0.409109702678642,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1931-03-01,1936-02-01,60,0.914824087689091,0.965889739774138,0.407219028662552,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1931-04-01,1936-03-01,60,0.919043146282391,0.961753539277836,0.39646508854295,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1931-05-01,1936-04-01,60,0.919546809914594,0.961827718587745,0.395248457247627,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1931-06-01,1936-05-01,60,0.921508573523202,0.962823051619245,0.390551773862274,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1931-07-01,1936-06-01,60,0.922747363707472,0.963510566883128,0.387555767013088,computed
MONETARY_BASE,triangulation,old_vs_aux,AMBSL,AMBNS,6,60,1931-08-01,1936-07-01,60,0.925360932206223,0.965006504297527,0.381178343538332,computed
